phrase,total_occurrences,position_score,p_dem,p_rep,n_dem,n_rep,ngram_size
wonder,168,-0.2594826543223181,0.021950714433630152,0.01290600129060013,106,60,1
stopping,168,-0.3206439463622787,0.021743632221992132,0.011185201118520113,105,52,1
debate equally,168,0.9541152176023368,0.0008283288465520812,0.03527640352764035,4,164,2
gut,168,-0.8869241100407225,0.03230482501553117,0.0019359001935900194,156,9,1
clinics,168,-0.6621961389909493,0.0285773452060468,0.005807700580770058,138,27,1
improved,168,-0.046935628005042127,0.018430316835783805,0.016777801677780167,89,78,1
recognize outstanding,168,0.780003808420045,0.003934562021122386,0.031834803183480316,19,148,2
valuable,168,-0.036261399213102695,0.017809070200869744,0.016562701656270166,86,77,1
inspector general,168,0.25592933737638435,0.013253261544833299,0.022370402237040225,64,104,2
leaves,168,-0.10172333364543978,0.019258645682335887,0.015702301570230157,93,73,1
long time,168,-0.04855554403622275,0.018016152412507765,0.016347601634760164,87,76,2
warrant,168,-0.3972998054109079,0.024435700973286394,0.010539901053990105,118,49,1
applied,168,0.36207047599264486,0.011182439428453097,0.02387610238761024,54,111,1
ms pettersen,168,-0.9876371558331828,0.03458272934354939,0.00021510002151000216,167,1,2
reaching,168,-0.15946155488299424,0.019879892317249948,0.014411701441170145,96,67,1
urge support,168,0.4790530532993242,0.009318699523710913,0.026457302645730263,45,123,2
flag,168,0.24413311052903383,0.01346034375647132,0.02215530221553022,65,103,1
bombs,168,-0.16277688275591576,0.018223234624145785,0.01312110131211013,88,61,1
federal law enforcement,168,0.31837497097382816,0.012010768275005176,0.02323080232308023,58,108,3
strip,168,-0.6329234182374285,0.02774901635949472,0.006237900623790062,134,29,1
overwhelmingly,167,-0.11679303319816198,0.018223234624145785,0.014411701441170145,88,67,1
mr smith,167,0.2869838061050241,0.012632014909919238,0.022800602280060228,61,106,2
working families tax,167,0.8264743806721344,0.0031062331745703043,0.03269520326952033,15,152,3
mr subramanyam,167,-0.9999999971083832,0.03458272934354939,0.0,167,0,2
extra,167,-0.08677271859992597,0.018430316835783805,0.015487201548720155,89,72,1
input,167,-0.14918565360690486,0.019465727893973907,0.014411701441170145,94,67,1
appropriations committee,167,-0.14711562019218175,0.019672810105611928,0.014626801462680146,95,68,2
debate equally divided,167,0.9538402129002482,0.0008283288465520812,0.03506130350613035,4,163,3
officer mr,167,0.9653878913873037,0.0006212466349140609,0.03527640352764035,3,164,2
ties,167,0.03103244049128823,0.016980741354317663,0.01806840180684018,82,84,1
recognizes,166,0.14061689621553228,0.01490991923793746,0.019789201978920198,72,92,1
receives,166,0.17699503243294187,0.0142886726030234,0.020434502043450205,69,95,1
prioritize,166,-0.12244105848764265,0.019258645682335887,0.01505700150570015,93,70,1
producing,166,0.26621988786295725,0.012839097121557258,0.02215530221553022,62,103,1
closely,166,-0.01805839056836726,0.017394905777593703,0.016777801677780167,84,78,1
memorandum,166,0.7786728517777356,0.003934562021122386,0.03161970316197032,19,147,1
views,166,-0.04203293576887675,0.018016152412507765,0.016562701656270166,87,77,1
tom,166,0.1284796405204348,0.01511700144957548,0.019574101957410196,73,91,1
minor,166,0.2782204228471371,0.012632014909919238,0.022370402237040225,61,104,1
lot people,166,0.06188566081316404,0.016152412507765584,0.018283501828350184,78,85,2
surface,166,0.5408482254668092,0.008076206253882792,0.02710260271026027,39,126,1
books,166,-0.036261399213102695,0.017809070200869744,0.016562701656270166,86,77,1
people need,166,-0.491910175337364,0.025264029819838475,0.008604000860400087,122,40,2
ticket,166,0.5672378511543433,0.0076620418306067506,0.02774790277479028,37,129,1
northwest,166,-0.36925448790906923,0.023814454338372332,0.01097010109701011,115,51,1
babies,166,-0.6518627020685126,0.0285773452060468,0.00602280060228006,138,28,1
adopt,166,0.11753631859270879,0.01511700144957548,0.01914390191439019,73,89,1
sanders,166,-0.35541977031078587,0.017187823565955683,0.008173800817380082,83,38,1
et seq,166,0.8953967129626379,0.0018637399047421825,0.03377070337707034,9,157,2
prohibited,166,0.12178335946927574,0.015324083661213501,0.019574101957410196,74,91,1
seq,166,0.8953967129626379,0.0018637399047421825,0.03377070337707034,9,157,1
10 year,166,0.588316032156498,0.007247877407330711,0.02796300279630028,35,130,2
yes vote,165,0.5619155054126068,0.0076620418306067506,0.027317702731770272,37,127,2
described section,165,0.953280194280472,0.0008283288465520812,0.034631103463110345,4,161,2
photo,165,0.5380234806304413,0.008076206253882792,0.02688750268875027,39,125,1
health human,165,-0.10073411330256905,0.018430316835783805,0.01505700150570015,89,70,2
usa,165,0.5527232892911975,0.007869124042244772,0.027317702731770272,38,127,1
charles,165,0.061366148322801094,0.016359494719403605,0.018498601849860186,79,86,1
fishing,165,0.09763313959279195,0.015738248084489544,0.01914390191439019,76,89,1
premium tax credits,165,-0.5010622688998418,0.025885276454752536,0.008604000860400087,125,40,3
airspace,165,0.5051905335814834,0.008697452888796852,0.026457302645730263,42,123,1
comer,165,0.25421385256674794,0.013046179333195278,0.02194020219402022,63,102,1
grassley,165,0.19410103890056365,0.01408159039138538,0.02086470208647021,68,97,1
suffered,165,-0.1419350957061157,0.019465727893973907,0.014626801462680146,94,68,1
lift,165,-0.09095433561096182,0.018844481259059846,0.015702301570230157,91,73,1
task force,165,0.490173624230517,0.008904535100434872,0.02602710260271026,43,121,2
ndaa,165,0.18206192218070746,0.0142886726030234,0.020649602064960207,69,96,1
participating,165,0.2449293420102852,0.013046179333195278,0.021510002151000216,63,100,1
corrupt,165,-0.6013464831262022,0.025056947608200455,0.006237900623790062,121,29,1
thank mr,165,-0.023451788926668445,0.017809070200869744,0.01699290169929017,86,79,2
taught,164,-0.046000444360080536,0.016980741354317663,0.015487201548720155,82,72,1
trump tariffs,164,-0.9114752440155981,0.032511907227169186,0.001505700150570015,157,7,2
primarily,164,0.21332280383076754,0.01366742596810934,0.02107980210798021,66,98,1
federally,164,0.3056610955427221,0.012010768275005176,0.022585502258550227,58,105,1
unanimously,164,-0.03103812431397098,0.017394905777593703,0.016347601634760164,84,76,1
broke,164,-0.21466172315123352,0.02029405674052599,0.01312110131211013,98,61,1
capable,164,0.04366223209358703,0.016359494719403605,0.017853301785330178,79,83,1
proposals,164,-0.3966157106335197,0.02340028991509629,0.0101097010109701,113,47,1
conducting,164,0.3013170807629675,0.012010768275005176,0.022370402237040225,58,104,1
controls,164,0.2256490988992536,0.013046179333195278,0.020649602064960207,63,96,1
1974,164,0.02512339047798771,0.016773659142679642,0.017638201763820176,81,82,1
register vote,164,-0.24604501435443019,0.02132946779871609,0.01290600129060013,103,60,2
patriotism,164,0.031179249076383298,0.016773659142679642,0.017853301785330178,81,83,1
enrollment,164,0.0064928897256463294,0.016773659142679642,0.01699290169929017,81,79,1
speaker know,164,-0.20890308041586392,0.02070822116380203,0.013551301355130135,100,63,2
bost,164,0.7285482883876534,0.004762890867674467,0.030329103032910303,23,141,1
compared,164,-0.036948498190100224,0.017601987989231724,0.016347601634760164,85,76,1
vessels,163,0.3420326355519506,0.011389521640091117,0.02323080232308023,55,108,1
outdated,163,0.5171556934512287,0.008283288465520811,0.02602710260271026,40,121,1
pettersen mr,163,-0.9999999970374233,0.03375440049699731,0.0,163,0,2
just say,163,-0.463479217563264,0.024642783184924414,0.00903420090342009,119,42,2
patriarch bartholomew,163,-0.3329128249789334,0.022779043280182234,0.011400301140030114,110,53,2
controllers,163,0.45084464469639446,0.009525781735348933,0.02516670251667025,46,117,1
budget office,163,0.03148387427720606,0.016359494719403605,0.017423101742310175,79,81,2
ms pettersen mr,163,-0.9999999970374233,0.03375440049699731,0.0,163,0,3
usaid,163,-0.7534963300503789,0.0275419341478567,0.003871800387180039,133,18,1
employer,163,0.0001234680990597015,0.016773659142679642,0.016777801677780167,81,78,1
mcgovern mr speaker,163,-0.9999999970374233,0.03375440049699731,0.0,163,0,3
house democrats,163,-0.7589328504548619,0.02981983847587492,0.004086900408690041,144,19,2
stable,163,0.02512339047798771,0.016773659142679642,0.017638201763820176,81,82,1
black caucus,163,-0.9872580175437763,0.033547318285359284,0.00021510002151000216,162,1,2
state university,163,0.0741283409657747,0.015945330296127564,0.018498601849860186,77,86,2
black history,163,-0.9617922055271333,0.033133153862083244,0.0006453000645300065,160,3,2
picture,162,-0.3033680637016294,0.02132946779871609,0.011400301140030114,103,53,1
health human services,162,-0.09660495806101643,0.018016152412507765,0.01484190148419015,87,69,3
mr speaker want,162,-0.1691108341323369,0.019672810105611928,0.01398150139815014,95,65,3
deduction,162,0.6770855019692137,0.005591219714226548,0.02903850290385029,27,135,1
silent,162,-0.463479217563264,0.024642783184924414,0.00903420090342009,119,42,1
transition,162,-0.024507148228673965,0.017394905777593703,0.016562701656270166,84,77,1
don like,162,-0.07548351305860038,0.018016152412507765,0.015487201548720155,87,72,2
current law,162,0.04366223209358703,0.016359494719403605,0.017853301785330178,79,83,2
guys,162,0.044943204557733984,0.015531165872851522,0.01699290169929017,75,79,1
epstein files,162,-0.8210671999194111,0.030648167322427002,0.00301140030114003,148,14,2
said going,162,-0.4073586189911952,0.022986125491820254,0.009679500967950097,111,45,2
pettersen mr speaker,162,-0.9999999970191358,0.033547318285359284,0.0,162,0,3
technological,162,0.2256490988992536,0.013046179333195278,0.020649602064960207,63,96,1
tribute,162,0.29691836857982895,0.012010768275005176,0.02215530221553022,58,103,1
overdraft,162,0.11753631859270879,0.01511700144957548,0.01914390191439019,73,89,1
cast,162,-0.0937088628236412,0.018430316835783805,0.015272101527210152,89,71,1
rise strong support,162,0.37053725339521226,0.010768275005177056,0.023445902344590236,52,109,3
rooted,162,-0.01805839056836726,0.017394905777593703,0.016777801677780167,84,78,1
federal funding,162,-0.5907138934867406,0.022571961068544213,0.005807700580770058,109,27,2
defeat,161,-0.3919395355007568,0.022157796645268173,0.009679500967950097,107,45,1
successfully,161,0.0383320970774199,0.015738248084489544,0.01699290169929017,76,79,1
blockchain,161,0.68717463428865,0.005384137502588528,0.02903850290385029,26,135,1
reconsider,161,0.06352354701772438,0.015531165872851522,0.017638201763820176,75,82,1
nominees,161,0.25533965211086573,0.012632014909919238,0.021294902129490215,61,99,1
mr president rise,161,-0.23681233294352455,0.02091530337544005,0.01290600129060013,101,60,3
justify,161,-0.574511084401183,0.025471112031476496,0.006883200688320069,123,32,1
occasion,161,0.10631468039673908,0.01511700144957548,0.018713701871370187,73,87,1
hurricane,161,0.3665548673842935,0.010768275005177056,0.02323080232308023,52,108,1
pipeline,161,0.27550380205455877,0.012217850486643197,0.021510002151000216,59,100,1
runs,161,-0.06973359247660596,0.017809070200869744,0.015487201548720155,86,72,1
electronic,161,0.3460206385461692,0.011182439428453097,0.02301570230157023,54,107,1
fuels,161,-0.11881892435571262,0.018844481259059846,0.01484190148419015,91,69,1
thank ranking,161,-0.6156728624742013,0.02712776972458066,0.006453000645300065,131,30,2
scam,160,-0.1078501982133978,0.018430316835783805,0.01484190148419015,89,69,1
unions,160,-0.06973359247660596,0.017809070200869744,0.015487201548720155,86,72,1
legitimate,160,-0.11336848415668142,0.018637399047421826,0.01484190148419015,90,69,1
national debt,160,-0.2527470174426917,0.02091530337544005,0.012475801247580125,101,58,2
congressional budget office,160,0.025357707690998314,0.016152412507765584,0.01699290169929017,78,79,3
demonstrate,160,0.09480397175293585,0.01511700144957548,0.018283501828350184,73,85,1
34,160,0.1632793761573144,0.01346034375647132,0.018713701871370187,65,87,1
pick,160,-0.2176515769844885,0.02008697452888797,0.01290600129060013,97,60,1
launch,160,0.1703985229057811,0.01387450817974736,0.019574101957410196,67,91,1
guided,160,0.32093716126463695,0.011389521640091117,0.02215530221553022,55,103,1
eventually,160,0.00583491169440256,0.015945330296127564,0.016132501613250163,77,75,1
hour debate,159,0.9029399572438125,0.0016566576931041624,0.032480103248010324,8,151,2
provider,159,0.36686903156239037,0.010561192793539035,0.022800602280060228,51,106,1
entry,159,0.2833835179482387,0.012010768275005176,0.021510002151000216,58,100,1
argue,159,0.21053014556561778,0.013046179333195278,0.0200043020004302,63,93,1
thank ranking member,159,-0.6108736187095833,0.026713605301304618,0.006453000645300065,129,30,3
permanently,159,0.2256490988992536,0.013046179333195278,0.020649602064960207,63,96,1
mcclellan,159,-0.8696610323844812,0.030855249534065023,0.0021510002151000217,149,10,1
accomplished,159,0.08805804151714143,0.015324083661213501,0.018283501828350184,74,85,1
fake,159,-0.06391170239134533,0.017601987989231724,0.015487201548720155,85,72,1
pray,159,0.07623319566782931,0.015324083661213501,0.017853301785330178,74,83,1
congressional black caucus,159,-0.9999999969628931,0.03292607165044523,0.0,159,0,3
passport,159,-0.5979999203211307,0.026506523089666598,0.006668100666810067,128,31,1
greenland,159,-0.006328149825619454,0.016773659142679642,0.016562701656270166,81,77,1
september 30,159,0.8042788970353877,0.0033133153862083247,0.030544203054420304,16,142,2
congressional black,159,-0.9999999969628931,0.03292607165044523,0.0,159,0,2
90 percent,159,-0.04228230441516902,0.016152412507765584,0.01484190148419015,78,69,2
100 000,159,0.13817462893124915,0.014495754814661421,0.01914390191439019,70,89,2
cosponsor,159,0.03884424155147119,0.015324083661213501,0.016562701656270166,74,77,1
adult,159,-0.18686481819828255,0.019465727893973907,0.013336201333620134,94,62,1
netanyahu,159,-0.8375571298333657,0.019465727893973907,0.0017208001720800173,94,8,1
later year date,159,0.9999999970761005,0.0,0.03420090342009034,0,159,3
mr kiley,159,0.5685482639290956,0.0004141644232760406,0.001505700150570015,2,7,2
undermining,159,-0.38521818037603206,0.022779043280182234,0.0101097010109701,110,47,1
god bless,159,0.5849603037015836,0.00704079519569269,0.02688750268875027,34,125,2
starts,159,0.08218370387654356,0.015324083661213501,0.01806840180684018,74,84,1
hampshire,159,-0.8811750413482196,0.030648167322427002,0.0019359001935900194,148,9,1
heads,159,0.03164196951027411,0.016152412507765584,0.017208001720800174,78,80,1
140,159,-0.36337611982347745,0.022571961068544213,0.010539901053990105,109,49,1
time consume madam,158,0.12002633921335933,0.014702837026299442,0.018713701871370187,71,87,3
gender,158,-0.08373585718934191,0.017809070200869744,0.01505700150570015,86,70,1
doe,158,0.25831779997404347,0.012424932698281217,0.02107980210798021,60,98,1
consume madam,158,0.12002633921335933,0.014702837026299442,0.018713701871370187,71,87,2
term section,158,0.9023244915898001,0.0016566576931041624,0.032265003226500326,8,150,2
researchers,158,-0.429803591801973,0.02319320770345827,0.009249300924930093,112,43,1
act amended,158,0.48304920814531954,0.008697452888796852,0.02495160249516025,42,116,2
train,158,-0.06837026055586012,0.016773659142679642,0.014626801462680146,81,68,1
